220X67,220X71,220X75,220X79,220X83,220X87,220X91,220X95,220X151,310X56,310X60,310X64,310X68,310X72,310X76,310X80,310X84
2017061709150915,2017061709074392.0,2017061709145590,2017061709081481,2017061709145862,2017061709073971,2017061709145234,2017061709081129,,2017061819170535,2017061819152678,2017061819165243,2017061819154425,2017061819165517,2017061819152259,2017061819165003,2017061819154075
2017061709081510,2017061709063554.0,2017061709080192,2017061709071214,2017061709080482,2017061709063132,2017061709075965,2017061709070862,,2017061819154426,2017061819130876,2017061819153145,2017061819134923,2017061819153421,2017061819130456,2017061819152917,2017061819134573
2017061709071250,2017061709053301.0,2017061709065923,2017061709060204,2017061709070209,2017061709052881,2017061709065700,2017061709055854,,2017061819134957,2017061819120825,2017061819133645,2017061819123071,2017061819133917,2017061819120404,2017061819133420,2017061819122721
2017061712270717,2017061712251528.0,2017061712265398,2017061712254318,2017061712265682,2017061712251098,2017061712265173,2017061712253967,,2017062001294546,2017062001275646,2017062001293250,2017062001282406,2017062001293525,2017062001275225,2017062001293021,2017062001282056
2017061712254353,2017061712241229.0,2017061712253029,2017061712244070,2017061712253315,2017061712240801,2017061712252804,2017061712243718,,2017062001282429,2017062001264448,2017062001281128,2017062001271240,2017062001281403,2017062001264028,2017062001280875,2017062001270892
2017061712244104,2017061712231020.0,2017061712242781,2017061712233825,2017061712243065,2017061712230570,2017061712242543,2017061712233475,,2017062001271259,2017062001252714,2017062001265957,2017062001260071,2017062001270239,2017062001252293,2017062001265731,2017062001255723
2017062101190885,2017062101145715.0,2017062101185548,2017062101152801,2017062101185823,2017062101145295,2017062101185192,2017062101152450,,2017062504013309,2017062503594912,2017062504012000,2017062504001950,2017062504012275,2017062503594490,2017062504011770,2017062504001600
2017062101152835,2017062101134878.0,2017062101151509,2017062101142543,2017062101151801,2017062101134457,2017062101151285,2017062101142193,,2017062504001964,2017062503583051,2017062504000670,2017062503590792,2017062504000945,2017062503582620,2017062504000439,2017062503590443
2017062101142573,2017062101124657.0,2017062101141254,2017062101131492,2017062101141537,2017062101124231,2017062101141028,2017062101131140,,2017062503590815,2017062503572075,2017062503585514,2017062503574826,2017062503585787,2017062503571651,2017062503585276,2017062503574476
2017061717595542,2017061717502670.0,2017061717594210,2017061717505514,2017061717594506,2017061717502239,2017061717593978,2017061717505162,,2017062004034365,2017062004021276,2017062004033070,2017062004022996,2017062004033342,2017062004020853,2017062004032842,2017062004022646
2017061717505548,2017061717492414.0,2017061717504225,2017061717495251,2017061717504512,2017061717491992,2017061717503998,2017061717494900,,2017062004023014,2017062004004507,2017062004021718,2017062004011896,2017062004021992,2017062004004089,2017062004021490,2017062004011548
2017061717495290,2017061717482187.0,2017061717493962,2017061717485000,2017061717494248,2017061717481767,2017061717493737,2017061717484648,,2017062004011915,2017062003593314,2017062004010620,2017062003595971,2017062004010893,2017062003592892,2017062004010393,2017062003595621
2017062115482242,2017062115464517.0,2017062115480907,2017062115471900,2017062115481200,2017062115464096,2017062115480673,2017062115471548,,2017062512383656,2017062512364760,2017062512382359,2017062512372485,2017062512382629,2017062512364340,2017062512382129,2017062512372135
2017061714343603,2017061714323667.0,2017061714342290,2017061714333331,2017061714342576,2017061714323245,2017061714342064,2017061714332979,,2017062002145781,2017062002131053,2017062002144473,2017062002134621,2017062002144746,2017062002130629,2017062002144246,2017062002134271
2017061714333371,2017061714311475.0,2017061714332042,2017061714320242,2017061714332329,2017061714311053,2017061714331817,2017061714315890,,2017062002134639,2017062002120243,2017062002133343,2017062002123481,2017062002133617,2017062002115823,2017062002133117,2017062002123129
2017061908320584,2017061908292456.0,2017061908315246,2017061908310278,2017061908315534,2017061908292034,2017061908315010,2017061908305923,,2017062103303892,2017062103265915,2017062103302589,2017062103292723,2017062103302860,2017062103265495,2017062103302360,2017062103292371
2017061908310315,2017061908275201.0,2017061908304971,2017061908281093,2017061908305268,2017061908274779,2017061908304737,2017061908280739,,2017062103292746,2017062103254592,2017062103291442,2017062103261859,2017062103291717,2017062103254170,2017062103291215,2017062103261509
2017061909012412,2017061908594217.0,2017061909011051,2017061909001082,2017061909011368,2017061908593796,2017061909010828,2017061909000732,,2017062104032615,2017062104013254,2017062104031312,2017062104021271,2017062104031590,2017062104012834,2017062104031084,2017062104020921
2017061909001112,2017061908583979.0,2017061908595793,2017061908590828,2017061909000076,2017061908583551,2017061908595557,2017061908590475,,2017062104021293,2017062104003678,2017062104015993,2017062104005346,2017062104020265,2017062104003256,2017062104015762,2017062104004995
2017061908480248,2017061908462325.0,2017061908474912,2017061908465146,2017061908475198,2017061908461907,2017061908474687,2017061908464795,,2017062103454656,2017062103435632,2017062103453357,2017062103442696,2017062103453637,2017062103435212,2017062103453128,2017062103442346
2017061908465165,2017061908452100.0,2017061908463856,2017061908454895,2017061908464142,2017061908451681,2017061908463620,2017061908454542,,2017062103442726,2017062103424462,2017062103441417,2017062103431521,2017062103441692,2017062103424042,2017062103441181,2017062103431171
2017061910003390,2017061909590385.0,2017061910002037,2017061909592081,2017061910002357,2017061909585954,2017061910001812,2017061909591729,,2017062102455992,2017062102414978,2017062102454701,2017062102422184,2017062102454962,2017062102414546,2017062102454345,2017062102421834
2017061909592107,2017061909575143.0,2017061909590782,2017061909581773,2017061909591078,2017061909574725,2017061909590557,2017061909581420,,2017062102422196,2017062102403629,2017062102420904,2017062102411031,2017062102421178,2017062102403207,2017062102420678,2017062102410676
2017061909581806,2017061909564676.0,2017061909580478,2017061909571487,2017061909580767,2017061909564257,2017061909580243,2017061909571135,,2017062102411050,2017062102392920,2017062102405746,2017062102395845,2017062102410020,2017062102392496,2017062102405517,2017062102395495
2017061722164596,2017061722150754.0,2017061722163275,2017061722154334,2017061722163562,2017061722150334,2017061722163050,2017061722153981,,2017062005404250,2017062005385315,2017062005402953,2017062005393084,2017062005403228,2017062005384896,2017062005402725,2017062005392734
2017061721581539,2017061721564504.0,2017061721580215,2017061721571290,2017061721580498,2017061721564084,2017061721575990,2017061721570939,,2017062004205339,2017062004175425,2017062004204039,2017062004182420,2017062004204312,2017062004175004,2017062004203810,2017062004182070
2017061909035746,2017061909015714.0,2017061909034410,2017061909025440,2017061909034696,2017061909015293,2017061909034187,2017061909025089,,2017062104362135,2017062104340928,2017062104360837,2017062104350982,2017062104361109,2017062104340506,2017062104360587,2017062104350632
2017061909025471,2017061909004462.0,2017061909024151,2017061909012371,2017061909024435,2017061909004042,2017061909023915,2017061909012020,,2017062104351003,2017062104324778,2017062104345704,2017062104333048,2017062104345976,2017062104324356,2017062104345467,2017062104332698
2017061923122670,2017061923105570.0,2017061923121350,2017061923112409,2017061923121634,2017061923105151,2017061923121126,2017061923112057,,2017062419040953,2017062419022376,2017062419035651,2017062419025042,2017062419035920,2017062419021954,2017062419035426,2017062419024692
2017061923112439,2017061923095384.0,2017061923111118,2017061923102176,2017061923111401,2017061923094964,2017061923110895,2017061923101825,,2017062419025059,2017062419011223,2017062419023764,2017062419013862,2017062419024039,2017062419010801,2017062419023537,2017062419013512
2017061918145193,2017061918131287.0,2017061918144340,2017061918133075,2017061918144609,2017061918130871,2017061918144115,2017061918132723,,2017062103261878,2017062103243190,2017062103260540,2017062103250442,2017062103260856,2017062103242768,2017062103260310,2017062103250092
2017061918133109,2017061918121057.0,2017061918131784,2017061918122817,2017061918132076,2017061918120635,2017061918131559,2017061918122465,,2017062103250465,2017062103233607,2017062103245164,2017062103235275,2017062103245439,2017062103233187,2017062103244937,2017062103234925
2017061918133109,2017061918121057.0,2017061918131784,2017061918122817,2017061918132076,2017061918120635,2017061918131559,2017061918122465,,2017062103250465,2017062103233607,2017062103245164,2017062103235275,2017062103245439,2017062103233187,2017062103244937,2017062103234925
2017061918122859,2017061918110006.0,2017061918121523,2017061918111682,2017061918121810,2017061918105587,2017061918121298,2017061918111329,,2017062103235296,2017062103213943,2017062103233996,2017062103215707,2017062103234270,2017062103213525,2017062103233767,2017062103215359
2017061911132531,2017061911112634.0,2017061911131207,2017061911122243,2017061911131495,2017061911112214,2017061911130973,2017061911121890,,2017062013564948,2017062013543704,2017062013563651,2017062013553796,2017062013563926,2017062013543282,2017062013563410,2017062013553446
2017061911122279,2017061911102235.0,2017061911120945,2017061911105168,2017061911121239,2017061911101817,2017061911120714,2017061911104817,,2017062013553814,2017062013531896,2017062013552515,2017062013540140,2017062013552792,2017062013531476,2017062013552287,2017062013535792
2017061911375167,2017061911362081.0,2017061911373845,2017061911364876,2017061911374134,2017061911361662,2017061911373620,2017061911364525,,2017062014263667,2017062014244678,2017062014262371,2017062014251729,2017062014262646,2017062014244257,2017062014262143,2017062014251379
2017061911142776,2017061911125698.0,2017061911141465,2017061911132498,2017061911141750,2017061911125281,2017061911141240,2017061911132146,,2017062013580120,2017062013562145,2017062013574818,2017062013564929,2017062013575093,2017062013561725,2017062013574582,2017062013564581
2017061805275839,2017061805255800.0,2017061805274996,2017061805262910,2017061805275270,2017061805255379,2017061805274771,2017061805262557,,2017062007232837,2017062007214139,2017062007231531,2017062007220737,2017062007231815,2017062007213717,2017062007231304,2017062007220387
2017061805262942,2017061805245801.0,2017061805261615,2017061805252648,2017061805261910,2017061805245381,2017061805261390,2017061805252296,,2017062007220760,2017062007202546,2017062007215460,2017062007205623,2017062007215734,2017062007202126,2017062007215234,2017062007205273
2017062006344721,2017062006323034.0,2017062006343400,2017062006330834,2017062006343682,2017062006322612,2017062006343165,2017062006330482,,2017062400484376,2017062400453656,2017062400483065,2017062400472234,2017062400483340,2017062400453235,2017062400482831,2017062400471882
2017062007055193,2017062007041901.0,2017062007053865,2017062007044698,2017062007054151,2017062007041481,2017062007053639,2017062007044346,,2017062401294153,2017062401281020,2017062401292845,2017062401282803,2017062401293115,2017062401280600,2017062401292618,2017062401282451
2017062007044735,2017062007031657.0,2017062007043409,2017062007034448,2017062007043695,2017062007031226,2017062007043184,2017062007034096,,2017062401282825,2017062401263831,2017062401281523,2017062401271310,2017062401281795,2017062401263410,2017062401281295,2017062401270960
2017062007034475,2017062007021435.0,2017062007033159,2017062007024210,2017062007033445,2017062007021014,2017062007032934,2017062007023857,,2017062401271332,2017062401252990,2017062401270032,2017062401255389,2017062401270306,2017062401252570,2017062401265793,2017062401255039
